dispatch_id,dispatched_at,transponder_id,ward_code,ward_name,delivered_volume_liters,route_distance_km,otp_code,delivery_status,tds_reading_ppm,ph_reading,synthetic,seed,generator_version,generated_at
20473,2026-09-10T14:00:00Z,T-08,G/N,Dharavi / Mahim / Dadar West,10000,4.02,7419,Delivered,164.3,7.15,true,42,2.0.0,2026-09-18T12:00:00Z
20474,2026-09-10T13:00:00Z,T-01,N,Ghatkopar / Pant Nagar,10000,4.58,7419,Delivered,209.7,7.37,true,42,2.0.0,2026-09-18T12:00:00Z
20475,2026-09-10T15:00:00Z,T-10,H/E,Bandra East / Santacruz East,10000,6.12,7419,Delivered,206.3,7.21,true,42,2.0.0,2026-09-18T12:00:00Z
20476,2026-09-10T16:00:00Z,T-03,R/N,Dahisar / Mandapeshwar,8000,17.11,7419,Delivered,208.8,7.65,true,42,2.0.0,2026-09-18T12:00:00Z
20477,2026-09-10T09:00:00Z,T-04,B,Sandhurst Road / Dongri,10000,5.81,7419,Delivered,219.0,7.73,true,42,2.0.0,2026-09-18T12:00:00Z
20478,2026-09-10T19:00:00Z,T-09,M/W,Chembur West / Tilak Nagar,8000,4.5,7419,Delivered,180.1,7.3,true,42,2.0.0,2026-09-18T12:00:00Z
20479,2026-09-10T18:00:00Z,T-10,S,Bhandup / Kanjurmarg / Powai,10000,2.1,7419,Delivered,164.0,7.25,true,42,2.0.0,2026-09-18T12:00:00Z
20480,2026-09-10T10:00:00Z,T-04,N,Ghatkopar / Pant Nagar,10000,4.14,7419,Delivered,187.5,7.79,true,42,2.0.0,2026-09-18T12:00:00Z
20481,2026-09-11T11:00:00Z,T-08,K/W,Andheri West / Versova,10000,6.72,7419,Delivered,214.4,7.12,true,42,2.0.0,2026-09-18T12:00:00Z
20482,2026-09-11T09:00:00Z,T-02,S,Bhandup / Kanjurmarg / Powai,12000,0.84,7419,Delivered,232.5,7.24,true,42,2.0.0,2026-09-18T12:00:00Z
20483,2026-09-11T12:00:00Z,T-10,L,Kurla / Asalpha / Sakinaka,10000,7.28,7419,Delivered,208.3,7.63,true,42,2.0.0,2026-09-18T12:00:00Z
20484,2026-09-11T10:00:00Z,T-02,H/E,Bandra East / Santacruz East,12000,5.89,7419,Delivered,208.0,7.63,true,42,2.0.0,2026-09-18T12:00:00Z
20485,2026-09-11T11:00:00Z,T-09,R/N,Dahisar / Mandapeshwar,8000,17.2,7419,Delivered,229.3,7.28,true,42,2.0.0,2026-09-18T12:00:00Z
20486,2026-09-11T11:00:00Z,T-07,D,Malabar Hill / Walkeshwar,10000,6.5,7419,Delivered,185.3,7.5,true,42,2.0.0,2026-09-18T12:00:00Z
20487,2026-09-11T19:00:00Z,T-04,S,Bhandup / Kanjurmarg / Powai,10000,1.86,7419,Delivered,177.1,7.48,true,42,2.0.0,2026-09-18T12:00:00Z
20488,2026-09-11T08:00:00Z,T-09,R/N,Dahisar / Mandapeshwar,8000,17.67,7419,Delivered,234.0,7.13,true,42,2.0.0,2026-09-18T12:00:00Z
20489,2026-09-11T08:00:00Z,T-09,T,Mulund / Nahur,8000,3.62,7419,Delivered,160.9,7.58,true,42,2.0.0,2026-09-18T12:00:00Z
20490,2026-09-11T14:00:00Z,T-08,H/E,Bandra East / Santacruz East,10000,5.17,7419,Delivered,221.5,7.23,true,42,2.0.0,2026-09-18T12:00:00Z
20491,2026-09-11T09:00:00Z,T-02,K/E,Andheri East / Marol,12000,3.59,7419,Delivered,203.8,7.47,true,42,2.0.0,2026-09-18T12:00:00Z
20492,2026-09-11T18:00:00Z,T-10,L,Kurla / Asalpha / Sakinaka,10000,5.95,7419,Delivered,166.7,7.18,true,42,2.0.0,2026-09-18T12:00:00Z
20493,2026-09-11T08:00:00Z,T-05,M/W,Chembur West / Tilak Nagar,8000,3.55,7419,Delivered,229.4,7.19,true,42,2.0.0,2026-09-18T12:00:00Z
20494,2026-09-11T12:00:00Z,T-02,R/C,Borivali / Gorai,12000,15.68,7419,Delivered,161.9,7.1,true,42,2.0.0,2026-09-18T12:00:00Z
20495,2026-09-11T19:00:00Z,T-05,E,Byculla / Mazgaon / Nagpada,8000,4.22,7419,Delivered,187.5,7.45,true,42,2.0.0,2026-09-18T12:00:00Z
20496,2026-09-12T09:00:00Z,T-09,P/S,Goregaon West & East,8000,9.6,7419,Delivered,208.2,7.67,true,42,2.0.0,2026-09-18T12:00:00Z
20497,2026-09-12T12:00:00Z,T-10,G/S,Worli / Lower Parel,10000,5.31,7419,Delivered,196.6,7.56,true,42,2.0.0,2026-09-18T12:00:00Z
20498,2026-09-12T15:00:00Z,T-05,M/E,Govandi / Mankhurd / Shivaji Nagar,8000,5.97,7419,Delivered,235.4,7.3,true,42,2.0.0,2026-09-18T12:00:00Z
20499,2026-09-12T14:00:00Z,T-02,R/N,Dahisar / Mandapeshwar,12000,18.56,7419,Delivered,206.9,7.11,true,42,2.0.0,2026-09-18T12:00:00Z
20500,2026-09-12T16:00:00Z,T-08,G/N,Dharavi / Mahim / Dadar West,10000,4.24,7419,Delivered,207.0,7.55,true,42,2.0.0,2026-09-18T12:00:00Z
20501,2026-09-12T10:00:00Z,T-07,N,Ghatkopar / Pant Nagar,10000,5.05,7419,Delivered,184.0,7.23,true,42,2.0.0,2026-09-18T12:00:00Z
20502,2026-09-12T10:00:00Z,T-10,F/S,Parel / Sewri / Lalbaug,10000,3.89,7419,Delivered,212.9,7.46,true,42,2.0.0,2026-09-18T12:00:00Z
20503,2026-09-12T18:00:00Z,T-06,N,Ghatkopar / Pant Nagar,12000,4.16,7419,Delivered,175.8,7.11,true,42,2.0.0,2026-09-18T12:00:00Z
20504,2026-09-12T17:00:00Z,T-06,T,Mulund / Nahur,12000,4.19,7419,Delivered,217.2,7.68,true,42,2.0.0,2026-09-18T12:00:00Z
20505,2026-09-12T19:00:00Z,T-01,R/S,Kandivali West & East,10000,13.43,7419,Delivered,168.1,7.51,true,42,2.0.0,2026-09-18T12:00:00Z
20506,2026-09-12T17:00:00Z,T-04,P/S,Goregaon West & East,10000,9.22,7419,Delivered,217.6,7.41,true,42,2.0.0,2026-09-18T12:00:00Z
20507,2026-09-12T11:00:00Z,T-05,F/S,Parel / Sewri / Lalbaug,8000,4.08,7419,Delivered,182.7,7.33,true,42,2.0.0,2026-09-18T12:00:00Z
20508,2026-09-12T14:00:00Z,T-09,S,Bhandup / Kanjurmarg / Powai,8000,0.97,7419,Delivered,208.8,7.58,true,42,2.0.0,2026-09-18T12:00:00Z
20509,2026-09-12T08:00:00Z,T-05,P/S,Goregaon West & East,8000,9.68,7419,Delivered,186.6,7.34,true,42,2.0.0,2026-09-18T12:00:00Z
20510,2026-09-12T11:00:00Z,T-09,K/E,Andheri East / Marol,8000,3.68,7419,Delivered,197.5,7.8,true,42,2.0.0,2026-09-18T12:00:00Z
20511,2026-09-12T12:00:00Z,T-03,R/C,Borivali / Gorai,8000,15.63,7419,Delivered,221.0,7.72,true,42,2.0.0,2026-09-18T12:00:00Z
20512,2026-09-12T14:00:00Z,T-09,N,Ghatkopar / Pant Nagar,8000,5.6,7419,Delivered,234.7,7.8,true,42,2.0.0,2026-09-18T12:00:00Z
20513,2026-09-13T15:00:00Z,T-02,M/E,Govandi / Mankhurd / Shivaji Nagar,12000,5.55,7419,Delivered,165.8,7.36,true,42,2.0.0,2026-09-18T12:00:00Z
20514,2026-09-13T13:00:00Z,T-05,M/W,Chembur West / Tilak Nagar,8000,4.54,7419,Delivered,178.4,7.69,true,42,2.0.0,2026-09-18T12:00:00Z
20515,2026-09-13T12:00:00Z,T-03,H/E,Bandra East / Santacruz East,8000,5.83,7419,Delivered,183.7,7.41,true,42,2.0.0,2026-09-18T12:00:00Z
20516,2026-09-13T16:00:00Z,T-06,F/S,Parel / Sewri / Lalbaug,12000,3.19,7419,Delivered,217.0,7.23,true,42,2.0.0,2026-09-18T12:00:00Z
20517,2026-09-13T14:00:00Z,T-06,K/E,Andheri East / Marol,12000,3.13,7419,Delivered,162.5,7.29,true,42,2.0.0,2026-09-18T12:00:00Z
20518,2026-09-13T08:00:00Z,T-05,M/E,Govandi / Mankhurd / Shivaji Nagar,8000,5.36,7419,Delivered,212.3,7.15,true,42,2.0.0,2026-09-18T12:00:00Z
20519,2026-09-13T13:00:00Z,T-05,G/N,Dharavi / Mahim / Dadar West,8000,4.0,7419,Delivered,226.7,7.24,true,42,2.0.0,2026-09-18T12:00:00Z
20520,2026-09-13T08:00:00Z,T-07,G/N,Dharavi / Mahim / Dadar West,10000,4.18,7419,Delivered,198.9,7.17,true,42,2.0.0,2026-09-18T12:00:00Z
20521,2026-09-13T12:00:00Z,T-04,M/E,Govandi / Mankhurd / Shivaji Nagar,10000,4.8,7419,Delivered,213.6,7.31,true,42,2.0.0,2026-09-18T12:00:00Z
20522,2026-09-13T15:00:00Z,T-07,F/N,Matunga / Sion / Wadala,10000,4.37,7419,Delivered,161.3,7.19,true,42,2.0.0,2026-09-18T12:00:00Z
20523,2026-09-13T12:00:00Z,T-03,F/S,Parel / Sewri / Lalbaug,8000,3.58,7419,Delivered,181.0,7.59,true,42,2.0.0,2026-09-18T12:00:00Z
20524,2026-09-13T15:00:00Z,T-02,S,Bhandup / Kanjurmarg / Powai,12000,1.97,7419,Delivered,202.5,7.27,true,42,2.0.0,2026-09-18T12:00:00Z
20525,2026-09-13T13:00:00Z,T-09,R/N,Dahisar / Mandapeshwar,8000,18.42,7419,Delivered,164.1,7.59,true,42,2.0.0,2026-09-18T12:00:00Z
20526,2026-09-13T14:00:00Z,T-09,R/C,Borivali / Gorai,8000,15.15,7419,Delivered,222.9,7.58,true,42,2.0.0,2026-09-18T12:00:00Z
20527,2026-09-13T11:00:00Z,T-10,G/S,Worli / Lower Parel,10000,5.95,7419,Delivered,188.8,7.21,true,42,2.0.0,2026-09-18T12:00:00Z
20528,2026-09-13T09:00:00Z,T-07,H/E,Bandra East / Santacruz East,10000,5.12,7419,Delivered,211.0,7.79,true,42,2.0.0,2026-09-18T12:00:00Z
20529,2026-09-13T17:00:00Z,T-09,B,Sandhurst Road / Dongri,8000,6.45,7419,Delivered,169.3,7.45,true,42,2.0.0,2026-09-18T12:00:00Z
20530,2026-09-13T11:00:00Z,T-07,N,Ghatkopar / Pant Nagar,10000,4.48,7419,Delivered,168.5,7.59,true,42,2.0.0,2026-09-18T12:00:00Z
20531,2026-09-14T13:00:00Z,T-08,F/S,Parel / Sewri / Lalbaug,10000,3.92,7419,Delivered,227.7,7.46,true,42,2.0.0,2026-09-18T12:00:00Z
20532,2026-09-14T17:00:00Z,T-04,R/C,Borivali / Gorai,10000,15.15,7419,Delivered,184.8,7.73,true,42,2.0.0,2026-09-18T12:00:00Z
20533,2026-09-14T10:00:00Z,T-04,R/C,Borivali / Gorai,10000,14.95,7419,Delivered,220.4,7.26,true,42,2.0.0,2026-09-18T12:00:00Z
20534,2026-09-14T15:00:00Z,T-07,P/S,Goregaon West & East,10000,9.05,7419,Delivered,199.3,7.72,true,42,2.0.0,2026-09-18T12:00:00Z
20535,2026-09-14T16:00:00Z,T-03,D,Malabar Hill / Walkeshwar,8000,7.63,7419,Delivered,211.5,7.49,true,42,2.0.0,2026-09-18T12:00:00Z
20536,2026-09-14T19:00:00Z,T-01,N,Ghatkopar / Pant Nagar,10000,4.68,7419,Delivered,226.8,7.76,true,42,2.0.0,2026-09-18T12:00:00Z
20537,2026-09-14T13:00:00Z,T-03,G/N,Dharavi / Mahim / Dadar West,8000,4.13,7419,Delivered,219.3,7.36,true,42,2.0.0,2026-09-18T12:00:00Z
20538,2026-09-14T16:00:00Z,T-07,N,Ghatkopar / Pant Nagar,10000,4.51,7419,Delivered,210.4,7.37,true,42,2.0.0,2026-09-18T12:00:00Z
20539,2026-09-14T17:00:00Z,T-02,M/E,Govandi / Mankhurd / Shivaji Nagar,12000,5.69,7419,Delivered,184.5,7.77,true,42,2.0.0,2026-09-18T12:00:00Z
20540,2026-09-14T17:00:00Z,T-08,P/N,Malad / Marve / Malvani,10000,12.56,7419,Delivered,200.0,7.47,true,42,2.0.0,2026-09-18T12:00:00Z
20541,2026-09-14T18:00:00Z,T-01,B,Sandhurst Road / Dongri,10000,6.28,7419,Delivered,238.3,7.33,true,42,2.0.0,2026-09-18T12:00:00Z
20542,2026-09-14T10:00:00Z,T-07,M/E,Govandi / Mankhurd / Shivaji Nagar,10000,4.89,7419,Delivered,208.2,7.31,true,42,2.0.0,2026-09-18T12:00:00Z
20543,2026-09-14T14:00:00Z,T-05,M/E,Govandi / Mankhurd / Shivaji Nagar,8000,4.9,7419,Delivered,219.8,7.17,true,42,2.0.0,2026-09-18T12:00:00Z
20544,2026-09-14T16:00:00Z,T-10,K/W,Andheri West / Versova,10000,7.07,7419,Delivered,230.9,7.77,true,42,2.0.0,2026-09-18T12:00:00Z
20545,2026-09-14T08:00:00Z,T-02,T,Mulund / Nahur,12000,3.3,7419,Delivered,192.7,7.54,true,42,2.0.0,2026-09-18T12:00:00Z
20546,2026-09-14T16:00:00Z,T-09,F/S,Parel / Sewri / Lalbaug,8000,4.3,7419,Delivered,222.2,7.52,true,42,2.0.0,2026-09-18T12:00:00Z
20547,2026-09-14T09:00:00Z,T-03,M/E,Govandi / Mankhurd / Shivaji Nagar,8000,5.2,7419,Delivered,217.2,7.18,true,42,2.0.0,2026-09-18T12:00:00Z
20548,2026-09-14T13:00:00Z,T-05,P/N,Malad / Marve / Malvani,8000,11.86,7419,Delivered,191.2,7.24,true,42,2.0.0,2026-09-18T12:00:00Z
20549,2026-09-15T13:00:00Z,T-01,F/N,Matunga / Sion / Wadala,10000,4.28,7419,Delivered,178.2,7.46,true,42,2.0.0,2026-09-18T12:00:00Z
20550,2026-09-15T18:00:00Z,T-06,P/S,Goregaon West & East,12000,9.26,7419,Delivered,168.0,7.74,true,42,2.0.0,2026-09-18T12:00:00Z
20551,2026-09-15T18:00:00Z,T-07,C,Marine Lines / Chandanwadi,10000,6.49,7419,Delivered,162.3,7.13,true,42,2.0.0,2026-09-18T12:00:00Z
20552,2026-09-15T11:00:00Z,T-05,G/N,Dharavi / Mahim / Dadar West,8000,3.49,7419,Delivered,174.8,7.11,true,42,2.0.0,2026-09-18T12:00:00Z
20553,2026-09-15T15:00:00Z,T-08,M/E,Govandi / Mankhurd / Shivaji Nagar,10000,5.22,7419,Delivered,206.3,7.42,true,42,2.0.0,2026-09-18T12:00:00Z
20554,2026-09-15T19:00:00Z,T-05,K/E,Andheri East / Marol,8000,2.79,7419,Delivered,179.0,7.7,true,42,2.0.0,2026-09-18T12:00:00Z
20555,2026-09-15T12:00:00Z,T-08,T,Mulund / Nahur,10000,3.37,7419,Delivered,170.9,7.13,true,42,2.0.0,2026-09-18T12:00:00Z
20556,2026-09-15T13:00:00Z,T-05,F/S,Parel / Sewri / Lalbaug,8000,3.18,7419,Delivered,172.7,7.3,true,42,2.0.0,2026-09-18T12:00:00Z
20557,2026-09-15T09:00:00Z,T-06,P/N,Malad / Marve / Malvani,12000,11.58,7419,Delivered,230.6,7.6,true,42,2.0.0,2026-09-18T12:00:00Z
20558,2026-09-15T13:00:00Z,T-06,B,Sandhurst Road / Dongri,12000,6.67,7419,Delivered,238.4,7.32,true,42,2.0.0,2026-09-18T12:00:00Z
20559,2026-09-15T14:00:00Z,T-09,L,Kurla / Asalpha / Sakinaka,8000,6.77,7419,Delivered,214.5,7.16,true,42,2.0.0,2026-09-18T12:00:00Z
20560,2026-09-15T09:00:00Z,T-02,E,Byculla / Mazgaon / Nagpada,12000,5.17,7419,Delivered,194.8,7.21,true,42,2.0.0,2026-09-18T12:00:00Z
20561,2026-09-15T18:00:00Z,T-08,N,Ghatkopar / Pant Nagar,10000,5.03,7419,Delivered,184.8,7.27,true,42,2.0.0,2026-09-18T12:00:00Z
20562,2026-09-15T13:00:00Z,T-02,K/E,Andheri East / Marol,12000,2.92,7419,Delivered,237.1,7.1,true,42,2.0.0,2026-09-18T12:00:00Z
20563,2026-09-15T09:00:00Z,T-06,B,Sandhurst Road / Dongri,12000,5.47,7419,Delivered,239.7,7.61,true,42,2.0.0,2026-09-18T12:00:00Z
20564,2026-09-15T09:00:00Z,T-01,R/S,Kandivali West & East,10000,13.69,7419,Delivered,222.7,7.21,true,42,2.0.0,2026-09-18T12:00:00Z
20565,2026-09-15T19:00:00Z,T-08,R/N,Dahisar / Mandapeshwar,10000,18.46,7419,Delivered,219.2,7.56,true,42,2.0.0,2026-09-18T12:00:00Z
20566,2026-09-15T10:00:00Z,T-10,N,Ghatkopar / Pant Nagar,10000,5.47,7419,Delivered,211.8,7.4,true,42,2.0.0,2026-09-18T12:00:00Z
20567,2026-09-15T10:00:00Z,T-04,R/N,Dahisar / Mandapeshwar,10000,18.38,7419,Delivered,224.9,7.26,true,42,2.0.0,2026-09-18T12:00:00Z
